PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,REB,AST,STL,BLK,TOV,PTS,PLUS_MINUS,USG_PCT,TS_PCT,EFG_PCT,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,REB_PCT,PIE,ATTENDANCE_RATE,MPG
1630625,Dalano Banton,POR,25.0,67,1119.945,198,507,0.391,72,222,0.324,91,125,0.728,135,160,43,34,86,559,-55,0.237,0.497,0.462,110.2,111.8,-1.5,0.213,0.056,0.089,81.71,16.7
1631207,Dalen Terry,CHI,22.0,73,987.1783333333333,120,268,0.448,37,104,0.356,49,69,0.71,124,97,44,15,53,326,-172,0.142,0.546,0.517,104.0,111.6,-7.6,0.136,0.057,0.056,89.02,13.5
1642261,Dalton Knecht,LAL,24.0,78,1493.795,257,557,0.461,128,340,0.376,64,84,0.762,216,66,24,8,37,706,-73,0.181,0.594,0.576,112.2,114.9,-2.8,0.067,0.073,0.087,95.12,19.2
203081,Damian Lillard,MIL,34.0,58,2092.87,444,992,0.448,197,524,0.376,362,393,0.921,272,410,70,10,162,1447,53,0.269,0.621,0.547,115.3,114.6,0.7,0.299,0.063,0.144,70.73,36.1
1641878,Damion Baugh,CHA,24.0,15,370.48833333333334,42,130,0.323,12,56,0.214,13,15,0.867,50,56,15,2,31,109,-169,0.186,0.399,0.369,99.5,121.8,-22.3,0.235,0.064,0.051,18.29,24.7
1627814,Damion Lee,PHX,32.0,25,144.01833333333335,27,74,0.365,9,37,0.243,20,21,0.952,20,11,6,0,10,83,25,0.269,0.499,0.426,104.7,98.7,6.0,0.121,0.064,0.089,30.49,5.8
1629655,Daniel Gafford,DAL,26.0,57,1226.095,283,403,0.702,0,0,0.0,135,196,0.689,388,80,23,102,66,701,35,0.186,0.716,0.702,114.9,113.4,1.5,0.097,0.149,0.141,69.51,21.5
1628464,Daniel Theis,NOP,33.0,38,621.2416666666667,61,129,0.473,9,37,0.243,31,37,0.838,164,60,18,20,25,162,-61,0.111,0.558,0.508,109.3,115.2,-5.9,0.131,0.122,0.081,46.34,16.3
1642450,Daniss Jenkins,DET,23.0,7,22.748333333333335,3,10,0.3,1,7,0.143,0,2,0.0,2,3,0,0,1,7,-9,0.231,0.322,0.35,102.3,108.2,-5.8,0.2,0.054,0.0,8.54,3.2
203957,Danté Exum,DAL,29.0,20,372.31,64,134,0.478,23,53,0.434,23,31,0.742,33,56,12,3,22,174,-48,0.193,0.589,0.563,109.3,115.2,-6.0,0.22,0.042,0.083,24.39,18.6
203967,Dario Šarić,DEN,31.0,16,210.38333333333333,21,58,0.362,7,26,0.269,7,10,0.7,50,23,7,1,15,56,-49,0.157,0.449,0.422,97.3,108.7,-11.5,0.17,0.107,0.067,19.51,13.1
1641727,Dariq Whitehead,BKN,20.0,20,246.07833333333335,39,96,0.406,33,74,0.446,3,5,0.6,29,12,6,1,15,114,-64,0.189,0.58,0.578,98.7,109.7,-11.1,0.078,0.056,0.065,24.39,12.3
1629636,Darius Garland,CLE,25.0,75,2300.77,554,1174,0.472,212,529,0.401,224,255,0.878,214,506,91,11,189,1544,499,0.265,0.6,0.562,123.2,113.4,9.9,0.309,0.045,0.126,91.46,30.7
1630561,David Duke Jr.,SAS,25.0,6,33.71666666666667,6,14,0.429,3,6,0.5,1,2,0.5,5,4,1,0,2,16,28,0.207,0.538,0.536,128.4,91.8,36.6,0.133,0.07,0.087,7.32,5.6
1631223,David Roddy,HOU,24.0,33,409.75333333333333,57,125,0.456,19,61,0.311,20,26,0.769,84,35,14,9,22,153,-76,0.159,0.561,0.532,106.4,114.6,-8.2,0.121,0.101,0.089,40.24,12.4
1630558,Davion Mitchell,MIA,26.0,74,2027.3133333333333,223,476,0.468,84,211,0.398,58,84,0.69,167,363,72,16,128,588,-3,0.135,0.573,0.557,111.0,110.7,0.3,0.237,0.041,0.069,90.24,27.4
1630549,Day'Ron Sharpe,BKN,23.0,50,907.4583333333334,165,317,0.521,11,45,0.244,56,74,0.757,330,91,41,42,63,397,64,0.186,0.568,0.538,109.2,107.1,2.1,0.158,0.174,0.134,60.98,18.1
1628368,De'Aaron Fox,SAS,27.0,62,2241.1366666666668,539,1163,0.463,118,381,0.31,263,318,0.827,298,392,91,25,174,1459,-69,0.274,0.56,0.514,113.7,114.9,-1.2,0.262,0.064,0.119,75.61,36.1
1629631,De'Andre Hunter,CLE,27.0,64,1740.015,358,762,0.47,157,388,0.405,215,254,0.846,258,92,50,13,82,1088,88,0.221,0.623,0.573,115.9,113.9,2.0,0.077,0.071,0.101,78.05,27.2
1629001,De'Anthony Melton,BKN,27.0,6,120.98333333333333,22,54,0.407,13,35,0.371,5,8,0.625,20,17,7,2,10,62,27,0.223,0.539,0.528,108.3,97.4,10.9,0.205,0.075,0.091,7.32,20.2
201599,DeAndre Jordan,DEN,36.0,56,690.7016666666667,91,140,0.65,0,0,0.0,27,64,0.422,284,53,16,27,40,209,-47,0.126,0.621,0.65,108.8,112.1,-3.3,0.105,0.194,0.115,68.29,12.3
201942,DeMar DeRozan,SAC,35.0,77,2767.615,624,1308,0.477,84,256,0.328,378,441,0.857,298,342,62,32,105,1710,110,0.244,0.569,0.509,116.8,115.3,1.5,0.182,0.054,0.112,93.9,35.9
1629731,Dean Wade,CLE,28.0,59,1252.4516666666666,112,271,0.413,80,222,0.36,16,30,0.533,249,76,42,20,22,320,284,0.101,0.563,0.561,120.0,109.4,10.7,0.073,0.097,0.067,71.95,21.2
1629028,Deandre Ayton,POR,26.0,40,1205.62,265,468,0.566,6,32,0.188,40,60,0.667,406,64,31,39,69,576,-162,0.197,0.583,0.573,110.0,116.8,-6.9,0.083,0.168,0.125,48.78,30.1
1627749,Dejounte Murray,NOP,28.0,31,1012.1483333333333,194,494,0.393,52,174,0.299,102,124,0.823,200,228,63,12,106,542,-207,0.263,0.494,0.445,109.0,118.1,-9.1,0.347,0.094,0.118,37.8,32.6
1626153,Delon Wright,NYK,33.0,40,634.4966666666667,45,131,0.344,20,73,0.274,15,25,0.6,66,77,35,12,22,125,1,0.111,0.44,0.42,106.1,106.3,-0.2,0.162,0.051,0.061,48.78,15.9
1630166,Deni Avdija,POR,24.0,72,2161.1483333333335,402,844,0.476,125,342,0.365,290,372,0.78,522,281,71,35,196,1219,-78,0.228,0.605,0.55,113.6,114.5,-0.9,0.193,0.117,0.126,87.8,30.0
203471,Dennis Schröder,DET,31.0,75,2104.778333333333,336,827,0.406,127,371,0.342,181,216,0.838,198,404,66,12,142,980,-72,0.211,0.531,0.483,111.8,112.8,-0.9,0.287,0.046,0.091,91.46,28.1
1641726,Dereck Lively II,DAL,21.0,36,832.7366666666667,134,191,0.702,0,0,0.0,46,73,0.63,270,85,20,56,41,314,121,0.132,0.704,0.702,114.1,106.4,7.7,0.143,0.155,0.124,43.9,23.1
1627884,Derrick Jones Jr.,LAC,28.0,77,1873.3883333333333,310,589,0.526,78,219,0.356,83,118,0.703,263,60,79,33,66,781,249,0.16,0.609,0.593,115.5,108.7,6.7,0.044,0.072,0.076,93.9,24.3
1628401,Derrick White,BOS,30.0,76,2573.615,424,959,0.442,265,691,0.384,135,161,0.839,341,361,72,80,131,1248,540,0.195,0.606,0.58,119.7,109.5,10.2,0.199,0.064,0.106,92.68,33.9
1630217,Desmond Bane,ORL,27.0,69,2205.225,493,1018,0.484,164,418,0.392,177,198,0.894,418,369,80,28,169,1327,143,0.227,0.6,0.565,116.1,113.3,2.8,0.235,0.088,0.131,84.15,32.0
1626164,Devin Booker,PHX,28.0,75,2794.9666666666667,654,1420,0.461,183,551,0.332,432,483,0.894,305,529,67,16,220,1923,-177,0.285,0.589,0.525,115.3,118.5,-3.2,0.301,0.055,0.122,91.46,37.3
1642269,Devin Carter,SAC,23.0,36,395.9433333333333,47,127,0.37,18,61,0.295,26,44,0.591,76,41,21,4,18,138,43,0.169,0.471,0.441,113.1,109.3,3.9,0.139,0.093,0.07,43.9,11.0
1630170,Devin Vassell,SAS,24.0,64,1983.185,394,889,0.443,158,429,0.368,95,120,0.792,255,183,84,33,88,1041,-262,0.217,0.553,0.532,111.9,118.1,-6.2,0.139,0.062,0.092,78.05,31.0
1628415,Dillon Brooks,HOU,29.0,75,2388.2616666666668,384,895,0.429,186,469,0.397,99,121,0.818,275,128,60,16,76,1053,207,0.176,0.555,0.533,113.5,108.8,4.7,0.076,0.054,0.067,91.46,31.8
1641794,Dillon Jones,OKC,23.0,54,551.4933333333333,51,133,0.383,16,63,0.254,17,28,0.607,121,58,16,4,28,135,75,0.131,0.464,0.444,108.9,102.9,6.0,0.143,0.102,0.066,65.85,10.2
1627734,Domantas Sabonis,SAC,29.0,70,2428.8766666666666,527,893,0.59,65,156,0.417,218,289,0.754,972,423,48,26,202,1337,144,0.213,0.655,0.627,116.5,113.9,2.6,0.251,0.199,0.164,85.37,34.7
1631230,Dominick Barlow,ATL,22.0,35,374.99833333333333,60,113,0.531,7,27,0.259,21,33,0.636,85,19,9,16,5,148,-2,0.141,0.58,0.562,110.2,111.8,-1.6,0.07,0.114,0.082,42.68,10.7
1642270,Donovan Clingan,POR,21.0,67,1323.6433333333334,180,334,0.539,14,49,0.286,62,104,0.596,527,77,34,110,72,436,-2,0.135,0.574,0.56,109.9,109.7,0.2,0.081,0.179,0.105,81.71,19.8
1628378,Donovan Mitchell,CLE,28.0,71,2232.0333333333333,585,1320,0.443,233,633,0.368,298,362,0.823,322,354,95,17,149,1701,522,0.298,0.575,0.531,119.7,109.1,10.5,0.238,0.069,0.137,86.59,31.4
1628978,Donte DiVincenzo,MIN,28.0,62,1605.7333333333333,250,593,0.422,174,438,0.397,49,63,0.778,228,225,73,17,99,723,174,0.188,0.582,0.568,114.2,109.1,5.1,0.203,0.068,0.1,75.61,25.9
1627827,Dorian Finney-Smith,LAL,32.0,63,1818.6783333333333,195,435,0.448,129,314,0.411,30,45,0.667,247,90,58,23,56,549,309,0.123,0.604,0.597,119.1,110.3,8.8,0.066,0.069,0.06,76.83,28.9
203926,Doug McDermott,SAC,33.0,42,341.65166666666664,50,117,0.427,44,101,0.436,3,5,0.6,22,7,4,2,6,147,27,0.15,0.617,0.615,111.5,109.9,1.6,0.028,0.031,0.051,51.22,8.1
203110,Draymond Green,GSW,35.0,68,1983.3066666666666,216,509,0.424,80,246,0.325,101,147,0.687,414,383,99,70,174,613,275,0.157,0.534,0.503,115.4,108.8,6.6,0.255,0.102,0.088,82.93,29.2
1629234,Drew Eubanks,LAC,28.0,61,746.01,115,194,0.593,3,6,0.5,47,71,0.662,226,54,12,39,41,280,-126,0.149,0.622,0.601,106.7,114.8,-8.1,0.11,0.145,0.111,74.39,12.2
1641809,Drew Peterson,BOS,25.0,25,186.14666666666668,17,41,0.415,13,33,0.394,7,9,0.778,40,13,5,2,8,54,46,0.121,0.601,0.573,115.7,102.9,12.8,0.095,0.108,0.078,30.49,7.4
1631166,Drew Timme,BKN,24.0,9,253.87833333333333,45,102,0.441,9,35,0.257,10,16,0.625,65,20,4,1,15,109,-66,0.205,0.5,0.485,102.8,115.5,-12.6,0.137,0.123,0.086,10.98,28.2
1630696,Dru Smith,MIA,27.0,14,268.205,31,61,0.508,16,30,0.533,9,12,0.75,36,23,21,6,17,87,38,0.131,0.656,0.639,107.3,100.5,6.8,0.128,0.064,0.082,17.07,19.2
1629130,Duncan Robinson,MIA,31.0,74,1785.595,290,663,0.437,190,483,0.393,47,53,0.887,167,176,40,6,86,817,66,0.187,0.595,0.581,110.1,109.9,0.2,0.148,0.047,0.078,90.24,24.1
1641871,Duop Reath,POR,29.0,46,469.4266666666667,70,166,0.422,34,106,0.321,20,22,0.909,92,26,12,14,16,194,-55,0.162,0.552,0.524,108.0,114.5,-6.5,0.083,0.095,0.077,56.1,10.2
203939,Dwight Powell,DAL,33.0,55,550.86,42,61,0.689,2,5,0.4,28,43,0.651,118,55,18,21,18,114,-14,0.073,0.713,0.705,108.6,109.7,-1.1,0.13,0.107,0.073,67.07,10.0
1630700,Dyson Daniels,ATL,22.0,76,2571.17,455,923,0.493,80,235,0.34,83,140,0.593,449,333,229,55,155,1073,-65,0.178,0.545,0.536,113.3,114.2,-0.9,0.174,0.085,0.099,92.68,33.8
1630604,E.J. Liddell,CHI,24.0,12,52.85666666666667,8,15,0.533,3,10,0.3,2,2,1.0,9,3,1,1,2,21,-8,0.13,0.661,0.633,117.9,126.4,-8.6,0.064,0.086,0.047,14.63,4.4
203901,Elfrid Payton,NOP,31.0,24,510.805,40,122,0.328,1,6,0.167,4,7,0.571,79,166,24,11,59,85,-149,0.151,0.34,0.332,99.7,113.1,-13.4,0.443,0.071,0.079,29.27,21.3
1641989,Elijah Harkless,UTA,25.0,10,138.0,11,35,0.314,7,25,0.28,3,6,0.5,21,8,10,1,3,32,31,0.12,0.425,0.414,113.2,103.5,9.7,0.073,0.074,0.037,12.2,13.8
1641801,Emanuel Miller,CHI,25.0,6,24.733333333333334,4,8,0.5,0,1,0.0,2,2,1.0,8,2,1,0,0,10,-8,0.143,0.563,0.5,120.4,130.4,-10.0,0.105,0.151,0.092,7.32,4.1
1641734,Emoni Bates,CLE,21.0,10,74.78333333333333,13,38,0.342,11,30,0.367,0,0,0.0,7,8,1,1,2,37,-34,0.201,0.487,0.487,89.0,110.5,-21.5,0.2,0.036,0.08,12.2,7.5
1642402,Enrique Freeman,IND,24.0,22,181.205,16,37,0.432,1,10,0.1,13,19,0.684,30,9,3,3,6,46,-19,0.109,0.507,0.446,104.4,110.7,-6.3,0.062,0.078,0.04,26.83,8.2
201569,Eric Gordon,PHI,36.0,39,768.4916666666667,87,204,0.426,56,137,0.409,36,48,0.75,46,65,26,12,28,266,-72,0.14,0.591,0.564,111.0,116.4,-5.4,0.118,0.031,0.067,47.56,19.7
1630596,Evan Mobley,CLE,24.0,71,2166.555,505,906,0.557,85,230,0.37,221,305,0.725,659,226,61,113,145,1316,546,0.226,0.633,0.604,120.5,108.6,11.9,0.149,0.147,0.151,86.59,30.5
1630532,Franz Wagner,ORL,23.0,60,2023.3066666666666,537,1161,0.463,104,352,0.295,271,311,0.871,342,284,75,21,138,1449,247,0.306,0.558,0.507,111.8,105.8,6.0,0.247,0.085,0.153,73.17,33.7
1627832,Fred VanVleet,HOU,31.0,60,2111.298333333333,287,759,0.378,159,461,0.345,111,137,0.81,221,333,94,25,87,844,264,0.176,0.515,0.483,115.0,108.8,6.2,0.217,0.049,0.093,73.17,35.2
1641713,GG Jackson,MEM,20.0,29,458.615,74,199,0.372,32,95,0.337,29,40,0.725,92,29,12,5,31,209,-68,0.219,0.482,0.452,112.7,118.6,-5.9,0.085,0.093,0.064,35.37,15.8
1629216,Gabe Vincent,LAL,29.0,72,1527.265,168,420,0.4,109,309,0.353,15,21,0.714,92,98,51,13,41,460,48,0.131,0.536,0.53,111.8,110.7,1.1,0.09,0.029,0.039,87.8,21.2
202066,Garrett Temple,TOR,39.0,28,226.76833333333335,18,60,0.3,6,28,0.214,11,12,0.917,29,31,17,2,10,53,-28,0.129,0.406,0.35,106.6,111.1,-4.5,0.171,0.061,0.051,34.15,8.1
1629726,Garrison Mathews,ATL,28.0,47,829.5083333333333,102,257,0.397,85,218,0.39,64,78,0.821,87,60,26,15,31,353,-60,0.153,0.606,0.562,107.9,111.4,-3.5,0.102,0.049,0.068,57.32,17.6
203914,Gary Harris,ORL,30.0,48,710.71,51,133,0.383,36,101,0.356,7,12,0.583,64,30,26,12,17,145,86,0.09,0.524,0.519,110.4,103.2,7.2,0.058,0.044,0.043,58.54,14.8
1627780,Gary Payton II,GSW,32.0,62,927.1766666666666,171,298,0.574,31,95,0.326,27,38,0.711,185,83,52,17,39,400,45,0.156,0.635,0.626,113.5,110.1,3.4,0.132,0.096,0.104,75.61,15.0
1629018,Gary Trent Jr.,MIL,26.0,74,1893.395,283,657,0.431,180,433,0.416,78,92,0.848,168,87,72,4,42,824,70,0.168,0.591,0.568,115.9,114.0,1.9,0.064,0.044,0.07,90.24,25.6
1627777,Georges Niang,ATL,32.0,79,1697.2333333333333,286,620,0.461,166,409,0.406,46,58,0.793,272,111,28,14,82,784,194,0.177,0.607,0.595,118.7,114.1,4.7,0.087,0.077,0.071,96.34,21.5
203507,Giannis Antetokounmpo,MIL,30.0,67,2288.63,793,1319,0.601,14,63,0.222,436,707,0.617,798,433,58,78,206,2036,334,0.346,0.625,0.607,118.9,111.7,7.2,0.339,0.172,0.21,81.71,34.2
1629048,Goga Bitadze,ORL,25.0,70,1429.4616666666666,207,339,0.611,3,28,0.107,85,133,0.639,463,137,49,98,72,502,80,0.142,0.631,0.615,110.1,107.4,2.7,0.142,0.169,0.134,85.37,20.4
1641711,Gradey Dick,TOR,21.0,54,1587.3733333333332,265,647,0.41,114,326,0.35,133,155,0.858,193,98,48,10,83,777,-210,0.209,0.543,0.498,110.3,116.1,-5.8,0.087,0.059,0.071,65.85,29.4
1629684,Grant Williams,CHA,26.0,16,479.025,54,123,0.439,27,74,0.365,31,37,0.838,82,37,18,13,28,166,10,0.146,0.596,0.549,114.9,113.3,1.6,0.107,0.083,0.076,19.51,29.9
1628960,Grayson Allen,PHX,29.0,64,1543.705,219,489,0.448,149,350,0.426,93,114,0.816,194,137,54,19,75,680,-79,0.169,0.631,0.6,114.7,118.0,-3.3,0.125,0.064,0.084,78.05,24.1
1627824,Guerschon Yabusele,PHI,29.0,70,1894.7366666666667,282,563,0.501,104,274,0.38,100,138,0.725,395,148,58,24,87,768,-118,0.163,0.616,0.593,113.5,116.7,-3.2,0.114,0.108,0.092,85.37,27.1
1630611,Gui Santos,GSW,23.0,56,761.5233333333333,82,179,0.458,34,103,0.33,29,42,0.69,172,80,25,10,42,227,165,0.126,0.575,0.553,117.8,107.3,10.6,0.138,0.106,0.073,68.29,13.6
203084,Harrison Barnes,SAS,33.0,82,2230.0633333333335,347,683,0.508,156,360,0.433,161,199,0.809,310,136,39,14,50,1011,-25,0.157,0.656,0.622,114.5,115.6,-1.2,0.085,0.067,0.092,100.0,27.2
1631127,Harrison Ingram,SAS,22.0,5,34.75,2,4,0.5,0,1,0.0,0,0,0.0,9,3,3,0,1,4,30,0.06,0.5,0.5,132.0,92.0,40.0,0.086,0.129,0.08,6.1,7.0
1629312,Haywood Highsmith,MIA,28.0,74,1818.3266666666666,179,391,0.458,89,233,0.382,31,43,0.721,252,112,68,37,54,478,61,0.111,0.583,0.572,111.8,110.4,1.4,0.084,0.069,0.057,90.24,24.6
1630529,Herbert Jones,NOP,26.0,20,648.1316666666667,75,172,0.436,22,72,0.306,33,40,0.825,78,65,37,9,35,205,-20,0.146,0.541,0.5,111.8,112.5,-0.7,0.134,0.059,0.062,24.39,32.4
1641816,Hunter Tyson,DEN,25.0,51,399.935,45,120,0.375,23,74,0.311,21,28,0.75,78,20,10,6,14,134,-98,0.146,0.506,0.471,98.5,108.7,-10.2,0.074,0.088,0.057,62.2,7.8
1630193,Immanuel Quickley,TOR,26.0,33,917.7533333333333,184,438,0.42,85,225,0.378,111,128,0.867,117,191,23,4,58,564,-39,0.246,0.57,0.517,109.0,110.7,-1.6,0.32,0.06,0.128,40.24,27.8
1642403,Isaac Jones,SAC,24.0,40,303.86333333333334,54,83,0.651,3,8,0.375,23,36,0.639,57,12,5,10,16,134,-64,0.152,0.678,0.669,104.6,115.1,-10.5,0.057,0.095,0.087,48.78,7.6
1630171,Isaac Okoro,CLE,24.0,55,1053.2033333333334,124,267,0.464,56,151,0.371,33,46,0.717,130,68,32,16,23,337,253,0.124,0.587,0.569,122.1,109.7,12.5,0.078,0.06,0.057,67.07,19.1
1642268,Isaiah Collier,UTA,20.0,71,1839.1066666666666,234,555,0.422,42,169,0.249,105,154,0.682,235,446,66,16,208,615,-403,0.186,0.494,0.459,108.3,118.6,-10.4,0.342,0.061,0.077,86.59,25.9
1642384,Isaiah Crawford,SAC,23.0,15,45.666666666666664,5,11,0.455,1,5,0.2,2,4,0.5,8,1,1,2,1,13,23,0.122,0.509,0.5,112.0,92.7,19.3,0.029,0.088,0.07,18.29,3.0
1628392,Isaiah Hartenstein,OKC,27.0,57,1589.6416666666667,279,480,0.581,0,19,0.0,79,117,0.675,611,219,47,62,96,637,417,0.165,0.599,0.581,118.3,105.3,13.0,0.178,0.185,0.138,69.51,27.9
1630543,Isaiah Jackson,IND,23.0,5,83.88,14,23,0.609,0,0,0.0,7,14,0.5,28,5,3,8,5,35,10,0.164,0.6,0.609,112.5,107.1,5.4,0.079,0.149,0.095,6.1,16.8
1630198,Isaiah Joe,OKC,25.0,74,1603.9766666666667,259,588,0.44,192,466,0.412,46,56,0.821,196,119,48,9,38,756,550,0.166,0.617,0.604,119.9,104.1,15.8,0.096,0.058,0.089,90.24,21.7
1630600,Isaiah Mobley,PHI,25.0,1,17.366666666666667,2,7,0.286,1,3,0.333,1,2,0.5,4,5,1,1,0,6,-6,0.17,0.381,0.357,92.7,110.0,-17.3,0.556,0.091,0.099,1.22,17.4
1641815,Isaiah Stevens,MIA,24.0,3,5.55,0,2,0.0,0,1,0.0,0,0,0.0,2,0,1,0,0,0,4,0.143,0.0,0.0,61.5,30.8,30.8,0.0,0.125,0.125,3.66,1.8
1630191,Isaiah Stewart,DET,24.0,72,1433.8483333333334,176,315,0.559,17,53,0.321,66,87,0.759,399,123,28,101,68,435,9,0.121,0.616,0.586,109.1,108.6,0.5,0.12,0.129,0.096,87.8,19.9
1631209,Isaiah Wong,CHA,24.0,20,265.50333333333333,41,105,0.39,13,33,0.394,25,34,0.735,32,28,11,0,18,120,-6,0.22,0.5,0.452,100.0,102.6,-2.6,0.187,0.06,0.077,24.39,13.3
1627826,Ivica Zubac,LAC,28.0,80,2624.1766666666667,592,942,0.628,0,0,0.0,156,236,0.661,1010,214,55,90,127,1340,514,0.192,0.641,0.628,116.5,107.1,9.4,0.121,0.199,0.157,97.56,32.8
1631120,JD Davison,BOS,22.0,16,92.915,12,34,0.353,4,18,0.222,5,7,0.714,13,13,5,1,13,33,-28,0.228,0.445,0.412,91.7,105.4,-13.7,0.277,0.067,0.079,19.51,5.8
1630550,JT Thor,WAS,22.0,20,249.31666666666666,25,59,0.424,6,21,0.286,15,22,0.682,48,6,8,9,9,71,-96,0.132,0.517,0.475,95.3,115.3,-20.0,0.04,0.085,0.065,24.39,12.5
1629630,Ja Morant,MEM,25.0,50,1519.11,404,889,0.454,88,285,0.309,263,319,0.824,205,364,61,12,185,1159,226,0.312,0.563,0.504,116.4,109.6,6.8,0.355,0.062,0.141,60.98,30.4
1642266,Ja'Kobe Walter,TOR,20.0,52,1103.235,159,393,0.405,65,186,0.349,66,83,0.795,160,81,43,10,50,449,-83,0.179,0.523,0.487,108.6,111.1,-2.4,0.105,0.07,0.068,63.41,21.2
1631095,Jabari Smith Jr.,HOU,22.0,57,1715.5783333333334,248,566,0.438,98,277,0.354,104,126,0.825,399,60,25,41,61,698,250,0.16,0.562,0.525,113.4,106.1,7.3,0.048,0.107,0.093,69.51,30.1
1631133,Jabari Walker,POR,22.0,60,749.165,118,229,0.515,28,72,0.389,49,71,0.69,211,37,33,6,34,313,15,0.156,0.601,0.576,108.1,107.6,0.5,0.071,0.133,0.107,73.17,12.5
1629098,Jack McVeigh,HOU,29.0,9,43.25,5,17,0.294,4,13,0.308,0,0,0.0,5,1,0,2,2,14,-10,0.176,0.412,0.412,84.7,93.9,-9.2,0.038,0.048,0.02,10.98,4.8
1642050,Jackson Rowe,GSW,28.0,6,51.73166666666667,8,17,0.471,3,10,0.3,3,6,0.5,11,4,4,0,1,22,23,0.142,0.56,0.559,116.4,103.5,12.9,0.1,0.097,0.101,7.32,8.6
1631210,Jacob Toppin,ATL,25.0,17,75.15,9,22,0.409,5,10,0.5,0,0,0.0,15,6,2,0,3,23,-25,0.14,0.523,0.523,89.9,104.4,-14.5,0.133,0.097,0.09,20.73,4.4
1630702,Jaden Hardy,DAL,22.0,57,907.4383333333334,180,414,0.435,76,197,0.386,60,86,0.698,89,81,28,5,82,496,-65,0.244,0.549,0.527,108.3,111.6,-3.2,0.138,0.048,0.069,69.51,15.9
1631093,Jaden Ivey,DET,23.0,30,898.0333333333333,190,413,0.46,63,154,0.409,85,116,0.733,124,119,28,11,89,528,-62,0.256,0.569,0.536,110.5,114.6,-4.1,0.207,0.067,0.099,36.59,29.9
1630183,Jaden McDaniels,MIN,24.0,82,2614.41,398,834,0.477,100,303,0.33,104,128,0.813,470,163,110,74,95,1000,172,0.16,0.562,0.537,113.9,109.9,4.0,0.091,0.087,0.086,100.0,31.9
1630531,Jaden Springer,UTA,22.0,43,365.175,35,90,0.389,12,48,0.25,27,38,0.711,58,33,24,4,16,109,-32,0.139,0.511,0.456,105.6,108.9,-3.3,0.13,0.076,0.063,52.44,8.5
203109,Jae Crowder,SAC,34.0,9,102.76166666666667,7,22,0.318,4,15,0.267,5,6,0.833,20,6,3,0,4,23,-18,0.113,0.467,0.409,101.9,109.2,-7.4,0.077,0.093,0.048,10.98,11.4
1630256,Jae'Sean Tate,HOU,29.0,52,588.11,70,148,0.473,16,46,0.348,32,47,0.681,117,47,26,7,22,188,51,0.126,0.557,0.527,111.0,104.7,6.3,0.107,0.089,0.071,63.41,11.3
1626143,Jahlil Okafor,IND,29.0,1,3.3666666666666667,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0,0,0,0,5,0.0,0.0,0.0,125.0,62.5,62.5,0.25,0.111,0.133,1.22,3.4
1642443,Jahmir Young,CHI,24.0,6,29.666666666666668,4,5,0.8,1,2,0.5,2,2,1.0,3,6,0,0,1,11,-7,0.092,0.935,0.9,110.0,123.5,-13.5,0.231,0.052,0.1,7.32,4.9
1631170,Jaime Jaquez Jr.,MIA,24.0,66,1368.38,213,462,0.461,37,119,0.311,107,142,0.754,290,166,61,14,98,570,-152,0.194,0.543,0.501,107.9,113.9,-6.0,0.181,0.103,0.098,80.49,20.7
1631222,Jake LaRavia,SAC,23.0,66,1349.28,160,337,0.475,60,142,0.423,78,115,0.678,259,158,62,23,86,458,126,0.14,0.591,0.564,115.0,111.2,3.8,0.15,0.091,0.081,80.49,20.4
1627751,Jakob Poeltl,TOR,29.0,57,1685.7483333333332,363,579,0.627,1,3,0.333,97,144,0.674,547,158,66,71,111,824,-37,0.184,0.641,0.628,111.2,111.9,-0.7,0.136,0.158,0.133,69.51,29.6
1641779,Jalen Bridges,PHX,24.0,8,30.373333333333335,2,7,0.286,2,7,0.286,3,4,0.75,4,0,0,0,4,9,7,0.197,0.514,0.429,98.4,88.7,9.7,0.0,0.062,0.026,9.76,3.8
1628973,Jalen Brunson,NYK,28.0,65,2300.7083333333335,585,1200,0.488,152,397,0.383,368,448,0.821,187,475,60,8,164,1690,146,0.289,0.605,0.551,118.3,115.7,2.6,0.318,0.042,0.138,79.27,35.4
1631105,Jalen Duren,DET,21.0,78,2033.5483333333334,378,546,0.692,0,0,0.0,162,242,0.669,807,209,54,89,136,918,36,0.161,0.703,0.692,115.5,114.0,1.5,0.141,0.199,0.14,95.12,26.1
1630224,Jalen Green,HOU,23.0,82,2697.11,608,1437,0.423,234,661,0.354,273,336,0.813,377,282,71,27,203,1723,166,0.267,0.544,0.505,113.8,111.1,2.8,0.159,0.065,0.111,100.0,32.9
1641720,Jalen Hood-Schifino,PHI,22.0,15,314.6766666666667,37,98,0.378,14,46,0.304,18,21,0.857,27,37,5,7,18,106,-96,0.164,0.494,0.449,107.2,123.5,-16.4,0.165,0.041,0.049,18.29,21.0
1630552,Jalen Johnson,ATL,23.0,36,1284.1783333333333,271,542,0.5,44,141,0.312,94,126,0.746,359,181,56,36,106,680,55,0.214,0.569,0.541,111.8,110.2,1.6,0.203,0.132,0.135,43.9,35.7
